sector	in.state	month	fuel	calibration_multiplier
com	FL	1	Electric	0.8107828747583607
com	FL	1	Natural Gas	0.8766027340238678
com	FL	2	Electric	0.8942975675885526
com	FL	2	Natural Gas	1.137795162827397
com	FL	3	Electric	0.9636087365802627
com	FL	3	Natural Gas	0.9477022985554358
com	FL	4	Electric	0.8837386641980138
com	FL	4	Natural Gas	0.9155310219788447
com	FL	5	Electric	0.9011270574628719
com	FL	5	Natural Gas	0.8392608759907393
com	FL	6	Electric	0.9091635660605679
com	FL	6	Natural Gas	0.8527617226796271
com	FL	7	Electric	0.9313725941271034
com	FL	7	Natural Gas	0.7951399613276158
com	FL	8	Electric	0.9313041520706099
com	FL	8	Natural Gas	0.7888311441421525
com	FL	9	Electric	0.9378966173591069
com	FL	9	Natural Gas	0.8418087081864517
com	FL	10	Electric	0.9063139532216266
com	FL	10	Natural Gas	0.8465775182933719
com	FL	11	Electric	0.9034321354176577
com	FL	11	Natural Gas	0.9228986404744521
com	FL	12	Electric	0.9219476014639646
com	FL	12	Natural Gas	0.9821183699430597
com	GA	1	Electric	0.7827316923991867
com	GA	1	Natural Gas	0.5663863976058454
com	GA	2	Electric	0.997164782668549
com	GA	2	Natural Gas	1.3239561065847325
com	GA	3	Electric	0.951130866997923
com	GA	3	Natural Gas	0.802443930852669
com	GA	4	Electric	0.9833734224166844
com	GA	4	Natural Gas	0.9290740891406862
com	GA	5	Electric	0.8576070854979049
com	GA	5	Natural Gas	0.9704056938040637
com	GA	6	Electric	0.8820136574887577
com	GA	6	Natural Gas	0.8650663734601777
com	GA	7	Electric	0.9146531761157675
com	GA	7	Natural Gas	0.8139030536198405
com	GA	8	Electric	0.9179363605263513
com	GA	8	Natural Gas	0.8279658349027963
com	GA	9	Electric	0.8621025075630333
com	GA	9	Natural Gas	0.864407695431801
com	GA	10	Electric	0.9372883680050259
com	GA	10	Natural Gas	0.9849323262244459
com	GA	11	Electric	0.913096402363333
com	GA	11	Natural Gas	0.7257755026841147
com	GA	12	Electric	0.9003732076616957
com	GA	12	Natural Gas	0.878246458402798
com	IA	1	Electric	0.9162065544706385
com	IA	1	Natural Gas	1.0335416999191813
com	IA	2	Electric	1.019178386778909
com	IA	2	Natural Gas	1.1215299586982552
com	IA	3	Electric	0.9941152493079704
com	IA	3	Natural Gas	1.133148983837018
com	IA	4	Electric	0.9316697918673427
com	IA	4	Natural Gas	0.8834014633964214
com	IA	5	Electric	0.8393676422989926
com	IA	5	Natural Gas	1.0381762718227203
com	IA	6	Electric	0.8703494796867679
com	IA	6	Natural Gas	0.9449238593893086
com	IA	7	Electric	0.9001865521317436
com	IA	7	Natural Gas	0.9214754305117303
com	IA	8	Electric	0.8929914127135163
com	IA	8	Natural Gas	0.9229549344914829
com	IA	9	Electric	0.8948707579442152
com	IA	9	Natural Gas	0.8921351919568791
com	IA	10	Electric	0.9671610467798022
com	IA	10	Natural Gas	1.1920641031287655
com	IA	11	Electric	0.9019854088559527
com	IA	11	Natural Gas	0.9123355930967024
com	IA	12	Electric	0.9718909348935364
com	IA	12	Natural Gas	1.2017006853126098
