sector,in.state,month,calibration_multiplier
com,UT,5,1.0473505672981585
com,VA,5,1.6578082004347043
com,VT,5,1.4761525241936144
com,WA,5,1.0952827261432136
com,WI,5,1.0338246415781922
com,WV,5,0.872159701783286
com,WY,5,1.9402859806945678
res,AL,5,0.9317381467945078
res,AR,5,0.7443121381654196
res,AZ,5,0.993696559883254
res,CA,5,0.9656751154707666
res,CO,5,0.9204319062447834
res,CT,5,1.0489078781213517
res,DC,5,0.8076487003728685
res,DE,5,0.8624327193887956
res,FL,5,1.1438210717994268
res,GA,5,0.9503237217425894
res,IA,5,0.8500352787508196
res,ID,5,1.1213128552677338
res,IL,5,0.9337265857340707
res,IN,5,1.025779400946836
res,KS,5,0.7385683011264832
res,KY,5,0.8445176968886977
res,LA,5,0.8384906501872671
res,MA,5,0.9455854427158839
res,MD,5,0.80719563505985
res,ME,5,1.0014915325988887
res,MI,5,0.931767675785644
res,MN,5,0.8941508333595266
res,MO,5,0.8710074051118163
res,MS,5,0.8531643995218628
res,MT,5,1.0860358780111554
res,NC,5,0.8794237161308193
res,ND,5,1.1667945712832535
res,NE,5,0.9707876381774652
res,NH,5,0.9528705155729901
res,NJ,5,1.0131355338842483
res,NM,5,0.7287454792527459
res,NV,5,1.0503316056168444
res,NY,5,0.9094875298201592
res,OH,5,0.983443143872122
res,OK,5,0.7517060242800033
res,OR,5,1.1263695619618705
res,PA,5,0.9933376211863265
res,RI,5,0.8932015782042776
res,SC,5,0.9464072926052849
res,SD,5,1.1221031226799292
res,TN,5,0.8436393145625061
res,TX,5,0.8473846593071934
res,UT,5,1.0519861088021236
res,VA,5,0.828964629482452
res,VT,5,0.987766551552812
res,WA,5,1.2520575561867333
res,WI,5,0.9426490599181131
res,WV,5,0.8301865244325818
res,WY,5,1.0425810811443854
com,AL,6,1.0180712303736676
com,AR,6,0.8892161615914886
com,AZ,6,1.1272059546886404
com,CA,6,0.9577034552609888
com,CO,6,0.83519414021495475
com,CT,6,0.9777935259178957
com,DC,6,1.021264377298469
com,DE,6,1.0947500096903195
com,FL,6,0.8759167433824167
com,GA,6,0.9123583643751534
com,IA,6,0.8723075779248963
com,ID,6,0.9042729948580988
com,IL,6,1.0226595031188226
com,IN,6,0.9899970626493798
com,KS,6,1.0180271724022525
com,KY,6,0.9201796700788109
com,LA,6,0.9418016746955327
com,MA,6,1.0221269056220965
com,MD,6,1.0733979155576743
com,ME,6,0.916492940749531
com,MI,6,1.1804647514435225
com,MN,6,0.8239200516802742
com,MO,6,0.8404524300817832
com,MS,6,1.100313386963805
com,MT,6,1.4927591163944016
com,NC,6,0.9391887097029394
com,ND,6,2.6441426072151115
com,NE,6,1.22140162610448
com,NH,6,1.0666184600453792
com,NJ,6,1.2078039683165356
com,NM,6,1.294569009217876
com,NV,6,0.8045878465502116
com,NY,6,1.1229650032480405
com,OH,6,1.0122579085119277
com,OK,6,1.0735150647894554
com,OR,6,1.01508570087937
com,PA,6,0.769716444343475
com,RI,6,1.2362062759406256
com,SC,6,0.8343540227178263
com,SD,6,1.7844155252299687
com,TN,6,0.9483439649037428
com,TX,6,0.919802519613644
com,UT,6,1.0610449517392362
com,VA,6,1.6822487597270568
com,VT,6,1.534035116401172
com,WA,6,1.0563086425791894
com,WI,6,1.1281771524542585
com,WV,6,0.8793554592167331
com,WY,6,1.8305033080688993
res,AL,6,1.0962143007801544
res,AR,6,0.8669286589326062
res,AZ,6,1.0540316580559694
res,CA,6,1.0298009433737767
res,CO,6,1.041437845304857
res,CT,6,1.2968134278829426
res,DC,6,0.9287905379857309
res,DE,6,1.0465095243175413
res,FL,6,1.196316448156333
res,GA,6,1.1161947746301606
res,IA,6,1.035983439826549
res,ID,6,1.2718403680989385
res,IL,6,1.178484866120741
res,IN,6,1.2444852388561403
res,KS,6,0.9489692436383197
res,KY,6,1.0024822316200857
res,LA,6,1.0573648718485489
res,MA,6,1.0796801597033634
res,MD,6,0.9690727354964171
res,ME,6,1.0708702824649792
res,MI,6,1.147199644400427
res,MN,6,1.1038991652191936
res,MO,6,1.0558686156570054
res,MS,6,1.0586795414395616
res,MT,6,1.1210661747892103
res,NC,6,1.010474987142728
res,ND,6,1.2571114001985437
res,NE,6,1.1255672687907765
res,NH,6,1.1139141919666344
res,NJ,6,1.2729123000293128
res,NM,6,0.8057858470762052
res,NV,6,1.1078816507949445
res,NY,6,1.073053220292557
res,OH,6,1.2055022100294068
res,OK,6,0.9196341335444919
res,OR,6,1.2161439440346262
res,PA,6,1.1510242827205046
res,RI,6,1.053895799755734
res,SC,6,1.0600711437134462
res,SD,6,1.2567774046774225
res,TN,6,1.0065430230947665
res,TX,6,0.9882056269777914
res,UT,6,1.1844034324361523
res,VA,6,1.0468723531159634
res,VT,6,1.1368155631248766
res,WA,6,1.2972970042129666
res,WI,6,1.1864422910056631
res,WV,6,0.9225660845468815
res,WY,6,1.1192851668318462
com,AL,7,1.0276467164559533
com,AR,7,0.9474257481740757
com,AZ,7,1.1846811509408082
com,CA,7,0.8527346528222408
com,CO,7,0.8572312514242434
com,CT,7,0.9240448512513131
com,DC,7,1.087501921790485
com,DE,7,1.0380281807772058
com,FL,7,0.8946173851265992
com,GA,7,0.9402856203140265
com,IA,7,0.903336467485264
com,ID,7,0.8792978867343826
com,IL,7,1.071246234017093
com,IN,7,1.0106026256764147
com,KS,7,1.0041839763028657
com,KY,7,0.9743760782965201
com,LA,7,0.9724395478939457
com,MA,7,0.9706925242477221
com,MD,7,1.0933079195286355
com,ME,7,0.8602598351948731
com,MI,7,1.2438683424806192
com,MN,7,0.8683901407644964
com,MO,7,0.8590445607454695
com,MS,7,1.1631072729726257
com,MT,7,1.3933017835875063
com,NC,7,1.025089094543857
com,ND,7,2.599569114554523
com,NE,7,1.1638527964700556
com,NH,7,1.0147503633314845
com,NJ,7,1.2521354710108996
com,NM,7,1.3374861813068137
com,NV,7,0.7558409609899424
com,NY,7,1.129627070174634
com,OH,7,1.0639503990545292
com,OK,7,1.0488048464282764
com,OR,7,0.9929783730497656
com,PA,7,0.8302932276059241
com,RI,7,1.1786133249848216
com,SC,7,0.8825294343001898
com,SD,7,1.7969838137267082
com,TN,7,1.009655258745842
com,TX,7,0.9272072482147158
com,UT,7,1.0388431049895859
com,VA,7,1.7566703993321964
com,VT,7,1.425291807518644
com,WA,7,1.0529630085569328
com,WI,7,1.1793585005785516
com,WV,7,0.9108580005804318
com,WY,7,1.6960953712743172
res,AL,7,1.2225955153887489
res,AR,7,1.0700771120212575
res,AZ,7,1.161878731957232
res,CA,7,1.1070509641156288
res,CO,7,1.1590157552965823
res,CT,7,1.3864852608885563
res,DC,7,1.0265694880875529
res,DE,7,1.164116313342559
res,FL,7,1.2774990102495383
res,GA,7,1.2589113429537127
res,IA,7,1.126172298083088
res,ID,7,1.372459347504471
res,IL,7,1.2252222335420864
res,IN,7,1.3744896971884977
res,KS,7,1.0458016339270195
res,KY,7,1.173074934876
res,LA,7,1.1709045001870193
res,MA,7,1.1090919803157628
res,MD,7,1.064680278521432
res,ME,7,1.1193900488694715
res,MI,7,1.1645297933064829
res,MN,7,1.138769679056424
res,MO,7,1.1910491285073637
res,MS,7,1.2149655533923114
res,MT,7,1.1646423712940863
res,NC,7,1.2024920199575708
res,ND,7,1.321900403500182
res,NE,7,1.2923706842046698
res,NH,7,1.2429458589310889
res,NJ,7,1.3814836410859428
res,NM,7,0.939182783854353
res,NV,7,1.2013227053585542
res,NY,7,1.1535795803489794
res,OH,7,1.3101395434247376
res,OK,7,1.0339741267592917
res,OR,7,1.2615484227986513
res,PA,7,1.2594304012163653
res,RI,7,1.2721790952248497
res,SC,7,1.2917044428940263
res,SD,7,1.325775419629115
res,TN,7,1.191251681970497
res,TX,7,1.1154235745896002
res,UT,7,1.3069386252171002
res,VA,7,1.1860202481134265
res,VT,7,1.2115211773989756
res,WA,7,1.3095114489289272
res,WI,7,1.2188535238016258
res,WV,7,1.0643490762683758
res,WY,7,1.1595009071956697
com,AL,8,1.062137412081207
com,AR,8,0.9825994054416425
com,AZ,8,1.1763269744881812
com,CA,8,0.8439874047814757
com,CO,8,0.9252446443316754
com,CT,8,0.8584272642122431
com,DC,8,1.0161488141970743
com,DE,8,0.9805458773838612
com,FL,8,0.8941903698988118
com,GA,8,0.9452137083988256
com,IA,8,0.8967282206120801
com,ID,8,0.9373907658794839
com,IL,8,1.06401089612412
com,IN,8,1.0384979342817064
com,KS,8,1.0516107917183777
com,KY,8,0.9492018354642661
com,LA,8,0.9827421571173199
com,MA,8,0.9304494720441476
com,MD,8,1.0281810400281988
com,ME,8,0.8616422600232453
com,MI,8,1.2228244541621354
com,MN,8,0.8533740146157983
com,MO,8,0.858848810527903
com,MS,8,1.1959851845844
com,MT,8,1.4907836446682983
com,NC,8,0.9975699015210547
com,ND,8,2.6106590200251074
com,NE,8,1.2262596877726497
com,NH,8,0.930662527433835
com,NJ,8,1.1930956884063777
com,NM,8,1.3923805279077737
com,NV,8,0.7634624589991451
com,NY,8,1.1135809348469086
com,OH,8,1.0188335021860353
com,OK,8,1.0906250222536085
com,OR,8,1.030756347507688
com,PA,8,0.7999509100541373
com,RI,8,1.0799257429684435
com,SC,8,0.8958594162112785
com,SD,8,1.8707383877076935
com,TN,8,1.0357580390943273
com,TX,8,0.9202534388463065
com,UT,8,1.1109427938173557
com,VA,8,1.676168571333866
com,VT,8,1.3719685087761637
com,WA,8,1.1101759453953812
com,WI,8,1.1676086936946994
com,WV,8,0.868880948931375
com,WY,8,1.86503368934623
res,AL,8,1.2654552462708035
res,AR,8,1.1861312054493034
res,AZ,8,1.1414859306803078
res,CA,8,1.2001296091711737
res,CO,8,1.2624528247699536
res,CT,8,1.2916998155152797
res,DC,8,0.9763199612838634
res,DE,8,1.1300154103229036
res,FL,8,1.2798138806866797
res,GA,8,1.2704570318288744
res,IA,8,1.1415250199828153
res,ID,8,1.3415042662352863
res,IL,8,1.2167709730358354
res,IN,8,1.4165665494423092
res,KS,8,1.1357939184476893
res,KY,8,1.182620405973503
res,LA,8,1.2386674304504244
res,MA,8,1.148324148822436
res,MD,8,0.9802606646968338
res,ME,8,1.2123660362639106
res,MI,8,1.1170735992007113
res,MN,8,1.1487758227273928
res,MO,8,1.2234919278528784
res,MS,8,1.2928294420299238
res,MT,8,1.3161637184612918
res,NC,8,1.167696186689491
res,ND,8,1.3500660469537193
res,NE,8,1.3263365781548102
res,NH,8,1.2386593883231836
res,NJ,8,1.2158246082213995
res,NM,8,0.9624223393916502
res,NV,8,1.147180393460316
res,NY,8,1.1547848821985012
res,OH,8,1.2896094483114693
res,OK,8,1.1226654867025792
res,OR,8,1.2905642270937832
res,PA,8,1.243897803629847
res,RI,8,1.2513659810903925
res,SC,8,1.2423415137130107
res,SD,8,1.4232455339649994
res,TN,8,1.2783585956274206
res,TX,8,1.1863758191958118
res,UT,8,1.3329301025498832
res,VA,8,1.1145906909643417
res,VT,8,1.1945877059908392
res,WA,8,1.3374038452669903
res,WI,8,1.203223167545335
res,WV,8,1.0591688795621015
res,WY,8,1.1901064316364454
com,AL,9,1.0327982478096793
com,AR,9,1.0650407589965791
com,AZ,9,1.1658777080763205
com,CA,9,1.0183215221952797
com,CO,9,0.909829569285762
com,CT,9,0.8871083048943796
com,DC,9,1.0102056719040065
com,DE,9,0.9661009044279216
com,FL,9,0.9058890437315054
com,GA,9,0.8886584978657445
com,IA,9,0.8955873310908646
com,ID,9,1.0398634870098453
com,IL,9,1.0264424596080581
com,IN,9,1.0105878990555421
com,KS,9,1.1225336061371924
com,KY,9,0.9309299369811488
com,LA,9,1.0652821502275711
com,MA,9,1.008279041174428
com,MD,9,1.0037301380586405
com,ME,9,0.9608878312340196
com,MI,9,1.1550110971939047
com,MN,9,0.8458249270347155
com,MO,9,0.901984975556233
com,MS,9,1.2319792592029961
com,MT,9,1.547797795538427
com,NC,9,1.0032153678905615
com,ND,9,2.8732507180638795
com,NE,9,1.308232072046094
com,NH,9,0.9927515334884526
com,NJ,9,1.15893537090605
com,NM,9,1.4080830155673283
com,NV,9,0.8134977851242073
com,NY,9,1.1732534420423908
com,OH,9,0.9877969101807379
com,OK,9,1.18099559139297
com,OR,9,1.1054048636886562
com,PA,9,0.783412386759237
com,RI,9,1.1329434749981993
com,SC,9,0.8792336274539307
com,SD,9,1.972124276570754
com,TN,9,1.0714029956517588
com,TX,9,0.9716771302463906
com,UT,9,1.082979259968151
com,VA,9,1.6511493964090476
com,VT,9,1.4052691960196806
com,WA,9,1.1689803168456696
com,WI,9,1.118441432975935
com,WV,9,0.8276608331865688
com,WY,9,1.9138293124784103
res,AL,9,1.0680916493874026
res,AR,9,1.184335881388909
res,AZ,9,1.0290300845174463
res,CA,9,1.2035273515551743
res,CO,9,1.0874314920624668
res,CT,9,1.1727072001209755
res,DC,9,1.0053182130362863
res,DE,9,1.1685247961863616
res,FL,9,1.1619471962711405
res,GA,9,1.0274441043300317
res,IA,9,1.0395289276532116
res,ID,9,1.1973051071236178
res,IL,9,1.0444554953112184
res,IN,9,1.2627386022032276
res,KS,9,1.0820329232769612
res,KY,9,1.051127316549589
res,LA,9,1.2124230544710575
res,MA,9,1.1709970832828558
res,MD,9,0.8961973014531812
res,ME,9,1.1848378309226153
res,MI,9,0.980263216455581
res,MN,9,1.0415376643886072
res,MO,9,1.112492501405493
res,MS,9,1.2517871585691203
res,MT,9,1.1653779545247216
res,NC,9,0.9950561374607925
res,ND,9,1.280544825852846
res,NE,9,1.2507172705493441
res,NH,9,1.1002526918904159
res,NJ,9,1.0878509513935424
res,NM,9,0.9021883368111828
res,NV,9,1.0826225091082107
res,NY,9,1.1785245231152521
res,OH,9,1.1440814040074978
res,OK,9,1.1051594103340612
res,OR,9,1.1715869433247819
res,PA,9,1.1733874811330718
res,RI,9,1.1291513384402747
res,SC,9,1.03229928772237
res,SD,9,1.338184030524516
res,TN,9,1.228753476441279
res,TX,9,1.309852002306034
res,UT,9,1.1904586254506377
res,VA,9,0.9665003312808381
res,VT,9,1.0819948652244296
res,WA,9,1.2521351261863178
res,WI,9,1.0717849692597
